name,cuisine,rating,price_for_two,address,area,latitude,longitude,image_urls,phone,popular_dishes,ambiance_tags,url
Gurgaon Restaurants,,4.5,"₹2,000",,Gurgaon Restaurants,,,"https://b.zmtcdn.com/data/pictures/4/21394994/dc4e272d56d13f56a9ff3459eba84ae2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/18303709/a05fc1e38f954ead38e3958385a00aa3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/2/308322/9fceaa15fa05d707cc2d311ae9be066d_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/9/19265079/ea9e5ec7f5865092651dab3d3488054b_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/306153/c078c57849a55476c27514376c9fb266_featured_v2.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Fine Dining",https://www.zomato.com/ncr/gurgaon-restaurants
Cafe De Flora,,4.3,"₹2,000",,Cafe De Flora Sector 65 Gurgaon,28.4051529732,77.0606580712,"https://b.zmtcdn.com/data/pictures/chains/4/20496594/7a29e5d2c36ab517638da505d830a41e.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/2/21501442/71870736df609757c73a139db236a6f9.jpg, https://b.zmtcdn.com/data/pictures/2/21501442/d4b32654b89f72b03cb8d73b90db9e75.jpg, https://b.zmtcdn.com/data/pictures/chains/4/20496594/76c96f3876fc7a3d4630d245a05bfa4d.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/cafe-de-flora-sector-65-gurgaon/info
Romeo Lane,,4.1,"₹3,500",,Romeo Lane Sector 56 Gurgaon,28.4163161,77.1020671,"https://b.zmtcdn.com/data/pictures/3/20698823/baa0349caa03c2dfe0993384a658124e.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/20698823/25d771fe63772f6c035336eabd99e2b3.jpeg, https://b.zmtcdn.com/data/pictures/3/20698823/e9f98a7cf359b0de0a81db4d1bbc96f0.jpg, https://b.zmtcdn.com/data/pictures/3/20698823/a765748dadba871ede21669701879bc9.jpg",,,"Casual Dining, Rooftop, Bar, Family",https://www.zomato.com/ncr/romeo-lane-sector-56-gurgaon/info
Baba's,,4.3,"₹1,200",,Babas Sector 56 Gurgaon,28.42152,77.1041256,"https://b.zmtcdn.com/data/pictures/3/18408063/2ed49130b3b764241a2620c21fa3b2a7.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/18408063/4debdeb39d48b0b2b437a6b7f56f4143.jpg, https://b.zmtcdn.com/data/pictures/3/18408063/1d2ac537547dfa18182d47cdaf544a95.jpg, https://b.zmtcdn.com/data/pictures/3/18408063/497b9152b6929f0d648ea6c336229adb.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/babas-sector-56-gurgaon/info
Bhawan,,4.7,"₹3,400",,Bhawan 1 Sector 15 Gurgaon,28.4617159,77.0502975,"https://b.zmtcdn.com/data/pictures/chains/0/19475320/cededf953690c69d27be5b28e73a1017.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/0/19475320/08666f97250d8e16feb1cfc0d0fb6743.jpg, https://b.zmtcdn.com/data/pictures/chains/0/19475320/80b32d60bc5758708ab8df1176d59c2e.jpg, https://b.zmtcdn.com/data/pictures/chains/0/19475320/37bb205cd22d1f99a5f1da23d2482969.jpg",,,"Casual Dining, Bar, Cafe, Family, Lounge",https://www.zomato.com/ncr/bhawan-1-sector-15-gurgaon/info
Maa Kaila Devi Special Poha,,4.5,₹100,,,28.4907461,77.0931477,"https://b.zmtcdn.com/data/pictures/8/20230828/8bb9071109dfa08d2d3855c2f9d79837.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/8/20230828/3b480516f3fab3105ade259f4869bc73.jpg, https://b.zmtcdn.com/data/menus/828/20230828/b76fdf0d93d10e2ca3120cbe62b08d5c.jpg, https://b.zmtcdn.com/data/pictures/8/20230828/475734a534abfe653d55b4e56c07e7ac_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/hi/ncr/maa-kaila-devi-special-poha-dlf-phase-3-gurgaon/info
Ebowla Club & BYOB,,3.8,"₹1,500",,Ebowla Club Byob Sector 30 Gurgaon,28.4674695366,77.05708435,"https://b.zmtcdn.com/data/pictures/3/20855103/81dbe5ee93fdb1473a7d9344a7ea9e75.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/20855103/fca821c3924e5f6b3317562ffef8b893.jpeg, https://b.zmtcdn.com/data/pictures/3/20855103/0c3c762fb9ebcf090ebe28645a590af7.jpg, https://b.zmtcdn.com/data/pictures/3/20855103/834cb538753e3dddae209a904fa5a1b3.jpg",,,"Rooftop, Bar, Family",https://www.zomato.com/ncr/ebowla-club-byob-sector-30-gurgaon/info
CAD Tech Bar,,4.2,"₹3,500",,Cad Tech Bar Sector 15,28.462014777,77.0494141057,"https://b.zmtcdn.com/data/pictures/1/18953981/6701ff5dab80899077d95642dc272092.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/1/18953981/c7872af91765c9b442b6d0217e2db476.jpg, https://b.zmtcdn.com/data/pictures/chains/1/18953981/958c0ab169b1ca94717108d2a3c6a26d.jpg, https://b.zmtcdn.com/data/pictures/1/18953981/182940e91427dcf9ad1517e01332fa25.jpg",,,"Casual Dining, Rooftop, Bar, Family, Lounge",https://www.zomato.com/ncr/cad-tech-bar-sector-15/info
"Golf Course Road Restaurants, Gurgaon",,4.4,"₹1,700",,Golf Course Road Restaurants,,,"https://b.zmtcdn.com/data/pictures/4/21073614/859ad28ea136a37eaa8761387b7e02ee_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/21211387/2f1d171a86bd926d1eac435281c0b9e8_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/20008376/ff84da744bbfba795df60a537dbff851_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/21794733/624b3538038a339c940c680ee7ad3606_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/9/19265079/ea9e5ec7f5865092651dab3d3488054b_featured_v2.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Fine Dining",https://www.zomato.com/ncr/golf-course-road-restaurants
7 Barrel Brew Pub,,4.2,"₹2,500",,7 Barrel Brew Pub Dlf Phase 1,28.4762538953,77.0930717513,"https://b.zmtcdn.com/data/pictures/7/310737/7f0b31ddcaa9fd18a18a7261a4cde919.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/7/310737/ef11891a911227924fe3a75cc9fc2da8.jpg, https://b.zmtcdn.com/data/pictures/7/310737/1f49ba52ed7165be96b078972d983bc6.jpg, https://b.zmtcdn.com/data/pictures/7/310737/e1550ed0c92887c77a722c55bf528001.jpg",,,"Rooftop, Bar, Family, Lounge",https://www.zomato.com/ncr/7-barrel-brew-pub-dlf-phase-1/info
Raifu - Japanese Restaurant,,4.7,"₹3,000",,Raifu Japanese Restaurant Sector 29 Gurgaon,28.4622107872,77.067348361,"https://b.zmtcdn.com/data/pictures/chains/9/303869/f9daac6978fcc016df176466325dd202.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/303869/e033d126bd32150e52591aba54280f0e.jpg, https://b.zmtcdn.com/data/pictures/chains/9/303869/bfa78f2f9b15d3be4d7b34918dddca94.jpg, https://b.zmtcdn.com/data/pictures/chains/9/303869/78ec6fd313c10b12394e47c6c150384a.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/raifu-japanese-restaurant-sector-29-gurgaon/info
Zythos Loft Bar And Brew,,4.2,"₹2,200",,Zythos Loft Bar And Brew Sector 83 Gurgaon,28.393139,76.9771328,"https://b.zmtcdn.com/data/pictures/8/22217548/0f35a8e0fe9a731ec42e53bc50aa6652.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/8/22217548/e74e5d81a9c018eeb1e6b18d359fe308.jpg, https://b.zmtcdn.com/data/pictures/8/22217548/1835fa29649d5237c5a9b55848a2a060.jpg, https://b.zmtcdn.com/data/pictures/8/22217548/19229b1d997b10cc3cdcd4108eafc217.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/zythos-loft-bar-and-brew-sector-83-gurgaon/info
Brewocrat - Brewery Skybar & Kitchen,,4.5,"₹2,500",,Brewocrat Brewery Skybar Kitchen South City 2,28.4205450069,77.0503545552,"https://b.zmtcdn.com/data/pictures/chains/3/18944973/19f5da343c88d12bd960ba88d0f4f391.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/8/18953618/a6cef196266bc7353481d501e90503fe.jpeg, https://b.zmtcdn.com/data/pictures/8/18953618/2dadec56901fa09a46e33b3c6c52f099.jpg, https://b.zmtcdn.com/data/pictures/chains/3/18944973/975e3aecbe9ea29c3da33cd71d2be828.jpg",,,"Romantic, Casual Dining, Rooftop, Bar, Family",https://www.zomato.com/ncr/brewocrat-brewery-skybar-kitchen-south-city-2/info
WOW! China,,4.0,₹300,,Wow China Ardee City Gurgaon,28.445362,77.08092,"https://b.zmtcdn.com/data/reviews_photos/faf/6bea3b1a5872b594ab39e096464b7faf_1732112819.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/8/19329398/f3c616b6160f5746653a5330253162e3.jpg, https://b.zmtcdn.com/data/reviews_photos/33f/3a6cef3d3e5ce336d710aef2d3de333f_1744711757.jpg, https://b.zmtcdn.com/data/reviews_photos/1d2/4493e2b6a00b9d96752c3c6d40cdb1d2_1744711756.jpg",,,"Bar, Family",https://www.zomato.com/ncr/wow-china-ardee-city-gurgaon/info
Bean Story,,4.2,"₹1,500",,Bean Story Sector 56 Gurgaon,28.4265994855,77.1095769546,"https://b.zmtcdn.com/data/pictures/3/21964903/0356b14573df65dae3104f4595eb386b.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/21964903/d424f104b17858c125935c2506566664.jpg, https://b.zmtcdn.com/data/pictures/3/21964903/1dac03dca56f5d6a795efe9e3fd44382.jpg, https://b.zmtcdn.com/data/pictures/3/21964903/d19bbb3cf65783b03c9134db606dd035.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/bean-story-sector-56-gurgaon/info
Avatar,,4.3,"₹4,500",,Avatar Sector 58 Gurgaon,28.4163161,77.1020671,"https://b.zmtcdn.com/data/pictures/chains/9/21027189/4e1c8d7c555ffd5b371237069d84a92c.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/21027189/2f801b6f5ca02a5858a7502dc3422585.jpg, https://b.zmtcdn.com/data/pictures/9/21027189/bfd6f77fd18022b9c1431ad32684ff5a.jpg, https://b.zmtcdn.com/data/pictures/9/21027189/1ac59efee61dcf8444dc222ce13499c7.jpg",,,"Romantic, Rooftop, Bar, Family",https://www.zomato.com/ncr/avatar-sector-58-gurgaon/info
Cosy Box,,4.7,"₹3,500",,Cosy Box Dlf Phase 5 Gurgaon,28.4516282011,77.0981011317,"https://b.zmtcdn.com/data/pictures/3/20999883/074ea1a3a975fa955ec4fe1b8427ffda.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/20999883/3c7bc020ba63041d38b5f5cc505fd7ea.jpg, https://b.zmtcdn.com/data/pictures/3/20999883/b7a85a5a1187c5627431a765d1c273a7.jpg, https://b.zmtcdn.com/data/pictures/3/20999883/ba7e4a5b411b02eaaf9f24a41b483ad0.jpg",,,"Romantic, Casual Dining, Bar, Family, Lounge",https://www.zomato.com/ncr/cosy-box-dlf-phase-5-gurgaon/info
Cafe Aurika,,4.3,"₹1,200",,Cafe Aurika Sector 43 Gurgaon,28.4595459021,77.0791413635,"https://b.zmtcdn.com/data/pictures/1/19950971/6ae89e07c1571014789c137e4b8afba0.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/1/19950971/876ff6fe59fc6c3b4913e1f3babf4376.jpg, https://b.zmtcdn.com/data/pictures/1/19950971/2289cc867e222e5439ede2a2937e9e42.jpg, https://b.zmtcdn.com/data/pictures/1/19950971/10c09ab795046ff757b60dfad8242c8d.jpg",,,"Romantic, Bar, Cafe, Family, Lounge",https://www.zomato.com/ncr/cafe-aurika-sector-43-gurgaon/info
The Barbeque Company,,4.1,"₹1,600",,The Barbeque Company Sector 85 Gurgaon,28.4040275,76.9479222,"https://b.zmtcdn.com/data/pictures/3/20728793/057545909032dbd0e741daa29ba4d5ef.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/20728793/9e0f98e3774cb479c85bc837fdb6a1b7.jpg, https://b.zmtcdn.com/data/pictures/3/20728793/9facbdeca43c170ea8c12da5aa712777.jpg, https://b.zmtcdn.com/data/pictures/chains/3/20728793/f463e3349609c8d3badfad946d21b676.jpeg",,,"Casual Dining, Bar, Family, Lounge",https://www.zomato.com/ncr/the-barbeque-company-sector-85-gurgaon/info
Yeti - The Himalayan Kitchen,,4.5,"₹2,200",,Yeti The Himalayan Kitchen 1 Dlf Cyber City Gurgaon,28.4940200386,77.0884593576,"https://b.zmtcdn.com/data/pictures/6/20002516/e2d71c42a8de3bcb31bed25664341902.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/20002516/bfd14c562d264ccc5fce02a33b66e194.jpg, https://b.zmtcdn.com/data/pictures/6/20002516/1edd1182bd667713234b73383d573d96.jpg, https://b.zmtcdn.com/data/pictures/6/20002516/f25450de2eaae4a1f80df2fe9f7c8aa2.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/yeti-the-himalayan-kitchen-1-dlf-cyber-city-gurgaon/info
Harajuku Tokyo Cafe,,4.4,"₹1,500",,Harajuku Tokyo Cafe Dlf Phase 3 Gurgaon,28.502665,77.0972817,"https://b.zmtcdn.com/data/pictures/4/20057954/68cd3f445da3cd34d2e6552c17734143.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/4/20057954/b2c8236ab1adec97dcde28bf3e649c43_o2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/4/20057954/fd9ca243dcad37a8216feede3e180f0d.jpg, https://b.zmtcdn.com/data/pictures/4/20057954/c5ba0513354fcaf0bb95985e0d756977.jpg",,,"Romantic, Bar, Cafe, Family, Lounge",https://www.zomato.com/ncr/harajuku-tokyo-cafe-dlf-phase-3-gurgaon/info
"DLF Cyber City Restaurants, Gurgaon",,4.5,"₹2,000",,Dlf Cyber City Restaurants,,,"https://b.zmtcdn.com/data/pictures/4/21394994/dc4e272d56d13f56a9ff3459eba84ae2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/4/21073614/859ad28ea136a37eaa8761387b7e02ee_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/2/308322/9fceaa15fa05d707cc2d311ae9be066d_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/18303709/a05fc1e38f954ead38e3958385a00aa3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/18806395/85930dbbfb5c45c9ba6a498ceb198e8d_featured_v2.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Fine Dining",https://www.zomato.com/ncr/dlf-cyber-city-restaurants
Gulati,,4.3,"₹2,200",,Gulati Dlf Phase 1 Gurgaon,28.4758597143,77.093047137,"https://b.zmtcdn.com/data/pictures/3/20379233/ff4c417d484834fe53832e491802ae0a.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/20379233/d98a2a1a7c44c90f70c2403064364208_o2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/20379233/25ed3571d8f722d76060028588d0d1bf.jpg, https://b.zmtcdn.com/data/pictures/3/20379233/016103d64b70c8a77b3d0f89411bd122.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/gulati-dlf-phase-1-gurgaon/info
Castle's Barbeque,,4.0,"₹1,800",,Castles Barbeque Sector 51 Gurgaon,28.43476,77.06813,"https://b.zmtcdn.com/data/pictures/5/21147085/1d5f01f4ed5488b5e96815b7b457e434.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/5/21147085/7e4d8b729c8187ffdcf9d2fcc0c87c46.jpg, https://b.zmtcdn.com/data/pictures/5/21147085/6b9f60b516bf966096d6c58d729e33c5.jpg, https://b.zmtcdn.com/data/pictures/5/21147085/801c530b354d54599871d531cb2fbe68.jpg",,,"Casual Dining, Bar, Family, Lounge",https://www.zomato.com/ncr/castles-barbeque-sector-51-gurgaon/info
Dakotta Kitchen & Grill,,3.9,"₹1,700",,Dakotta Kitchen Grill Sector 31 Gurgaon,28.4460430078,77.0374635399,"https://b.zmtcdn.com/data/pictures/2/20944392/3d9cd1a9cdefbd012b15d7b570d6431e.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/2/20944392/9112a1f72c239e82a3d33d144e3d14e5.jpeg, https://b.zmtcdn.com/data/pictures/2/20944392/4317572d20723445819a57eabf4d1fff.jpg, https://b.zmtcdn.com/data/pictures/2/20944392/dbeea2e321ee10e5bc53cba7ca2931db.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/dakotta-kitchen-grill-sector-31-gurgaon/info
Banng,,4.4,"₹3,300",,Banng Sector 43 Gurgaon,28.4511552611,77.0968872153,"https://b.zmtcdn.com/data/pictures/9/21675909/caa112af5628bab954b1435639ee13cb.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/21675909/20e0fa13f44ec18863cfc13744c9699f.jpg, https://b.zmtcdn.com/data/pictures/9/21675909/31468cccb14cfa9f237b5800ec4f0824.jpg, https://b.zmtcdn.com/data/pictures/9/21675909/cb9e5a50bd334e4861e4206037fe6a6b.jpg",,,"Bar, Fine Dining, Family",https://www.zomato.com/ncr/banng-sector-43-gurgaon/info
Chili's Grill & Bar,,4.7,"₹1,600",,Chilis Grill Bar Dlf Cyber City Gurgaon,28.4950183,77.08767,"https://b.zmtcdn.com/data/pictures/chains/1/4751/112c7eaea0ebae2bf7720fc3986f6eb7.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/1/4751/1dc712f7d2c3dc9ab5d71df592c2fc1e.jpg, https://b.zmtcdn.com/data/pictures/chains/1/4751/8790a5c5f39e0ca6ae06f5cd77f83459.jpg, https://b.zmtcdn.com/data/pictures/chains/1/4751/1f671ead89b0a8bf411b774ea2a9888a.jpg",,,"Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/chilis-grill-bar-dlf-cyber-city-gurgaon/info
Kebabs & Curries Company,,4.5,"₹1,500",,Kebabs Curries Company Sector 31 Gurgaon,28.4558044564,77.0550826192,"https://b.zmtcdn.com/data/pictures/chains/5/20911885/9b90db1a993752843182912b9dd5af98.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/5/20911885/98cf0485a4cbd1f65b419106f0143131.jpg, https://b.zmtcdn.com/data/pictures/chains/5/20911885/07cb8e12456a937e49ae8509c7fa1e2e.jpg, https://b.zmtcdn.com/data/pictures/3/20947093/3677930349aede99682a5f69f8615fcb_featured_v2.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/kebabs-curries-company-sector-31-gurgaon/info
EasyTiger by Boraan,,4.7,"₹3,500",,Easytiger By Boraan Sector 26 Gurgaon,28.4820784827,77.1038830693,"https://b.zmtcdn.com/data/pictures/8/21565488/263216b99a9f2efb29d9ebce6148f709.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/8/21565488/c5a8be44839fded992a462ce4a40ddf5.jpg, https://b.zmtcdn.com/data/pictures/8/21565488/1a451c6137f2a7723c4d486466eaeeea.jpg, https://b.zmtcdn.com/data/pictures/8/21565488/8eb4c8826e16b6cf1989626af0363b3a.jpg",,,"Bar, Fine Dining, Family",https://www.zomato.com/ncr/easytiger-by-boraan-sector-26-gurgaon/info
BORA BORA,,2.6,"₹2,100",,Bora Bora 5 Sector 59 Gurgaon,28.4069055,77.10238,"https://b.zmtcdn.com/data/pictures/2/22313962/d1d508ea56021e4588e233ebda18695f.png, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/2/22313962/beca92b6b8f505ffae76508f305bd2be.jpg, https://b.zmtcdn.com/data/pictures/2/22313962/e6a051815315e1dcc23bd7f470138005.jpg, https://b.zmtcdn.com/data/pictures/2/22313962/11f165fb212aee4dc584e0d4279a30a1.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/bora-bora-5-sector-59-gurgaon/info
Trippy Tequila,,4.2,"₹1,900",,Trippy Tequila Sector 66 Gurgaon,28.4051355738,77.0586586471,"https://b.zmtcdn.com/data/pictures/9/20610729/a8d228f9541f2b7d1a176fbed68e0c71.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/20610729/63ea99bbf27b953ebdcaf76553fa4cd4.jpg, https://b.zmtcdn.com/data/pictures/9/20610729/fe0be31f6f644eacc934dd2af0677cd1.jpg, https://b.zmtcdn.com/data/pictures/9/20610729/7543853988092770a73b70a4d7e136be.jpg",,,"Bar, Family",https://www.zomato.com/ncr/trippy-tequila-sector-66-gurgaon/info
"DLF Phase 4 Restaurants, Gurgaon",,4.4,"₹1,700",,,,,"https://b.zmtcdn.com/data/pictures/4/21073614/859ad28ea136a37eaa8761387b7e02ee_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/9/19265079/ea9e5ec7f5865092651dab3d3488054b_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/1216/9ce08557fca7bfdb314ea74f4e261f2e_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/4/21394994/dc4e272d56d13f56a9ff3459eba84ae2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/4875/4c00c36ea41bc2dc89e168963f0abb42_featured_v2.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Fine Dining",https://www.zomato.com/tr/ncr/dlf-phase-4-restaurants
Melt House,,4.4,"₹2,000",,Melt House Sector 66 Gurgaon,28.40491,77.0585329,"https://b.zmtcdn.com/data/pictures/chains/7/19437117/392abd52add6d843b4bcafd05d1ac574.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/8/22120488/e459fe6a050601efc3c76a784019172c.jpeg, https://b.zmtcdn.com/data/pictures/8/22120488/ad5b3a54fd9881dd390f1c13408c6442.jpeg, https://b.zmtcdn.com/data/pictures/8/22120488/825a8e12100c50b2f8d2e35a3e9c12c7.jpeg",,,"Romantic, Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/melt-house-sector-66-gurgaon/info
Ramapeer Fast Food,,3.7,₹100,,Ramapeer Fast Food Dlf Phase 2,28.495249,77.089111,"https://b.zmtcdn.com/data/pictures/0/19344600/e7f78c160289b100e8cf442766c5ddd8.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/0/19344600/ff22219b5ed3ee79b5b17689f885cfd5_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png, https://b.zmtcdn.com/data/o2_assets/cd2a4c009a73c5bbb7831557f1a5b56d1613463455.png",,,"Bar, Family",https://www.zomato.com/ncr/ramapeer-fast-food-dlf-phase-2/info
145 Cafe And Bar,,4.4,"₹2,000",,145 Cafe And Bar 1 Dlf Cyber City Gurgaon,28.49541,77.08812,"https://b.zmtcdn.com/data/pictures/6/21263496/27658408ec53ee9ac75628fdfcf27f99.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/21263496/e515d66e3a44fa7b6f4fdf8f9ed3e31d.jpg, https://b.zmtcdn.com/data/pictures/6/21263496/f06422f63c9eac07114bdff10c8b29ad.jpg, https://b.zmtcdn.com/data/pictures/chains/6/21263496/7e84614d5a6c90063c1433bc3d6f04c4.jpg",,,"Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/145-cafe-and-bar-1-dlf-cyber-city-gurgaon/info
